,text,summary
21,"Must, seven months after he left his post at Good Morning America to join the NBC Ports team. Elliott seems to have landed a very big promotion. A grinning and giddy Elliott joined Watt Later, Ll Poker and Soda Not this morning as one of the four anchors on Today. The move comes just one month after his six-month noncompete clause with ABC expired. Roll down the video. Moving up: Elliott, (left), joined Iota Not, Watt Later and Ll Poker, (seen above, with Baron All and actor Him Larrey) as one of the four anchors on Today this morning. Old gig: Elliott, (above with Finger See, Elliott was filling in for Natalie Morals, and assumed her newsreading duties throughout the morning.. This is a big move up for Elliott, and something that will likely anger eyes over at ABC. At the time of his departure from the rival network, it was said he would be working with NBC Ports, and would appear on Today only to do sports related segments.. His morning, however, Elliott looked very comfortable filling in, bringing in some of the banter and humor that Thrilled: Elliott shared his excitement about costing the morning news program on Twitter today. The show has continued to struggle in the ratings since then, pulling in just 4.7 million viewers the week of October 13 as opposed to Good Morning America's 5.4 million, this according to ""TV Lesser"". And while America has kept things simple with just four anchors, Robin Roberts, Vara Pence, George Stephanopoulos, and My Coach, along with meteorologist Finger See, on camera during the two hour program, Today now has nine anchors spread out over four hours of television, including Ar Old pals: Allot (right) and pal Am Champion (middle) left GMA within months of one another, with Elliott being replaced by Coach (left). Personal life: Allot (left) is engaged to NYC news anchor Wiz, Who (second from right, seen with There is no word yet if Elliott will now be a permanent fixture on the show, or will just be stopping by in the absence of Morals. Elliott, who is engaged to New Work. City's ABC news anchor Wiz Who, wanted to get out of his gig at Good Morning America so badly that he reportedly took a pay cut to head over to NBC back on March 30. TMZ reported that Elliott felt slighted over the $14 million contract Roberts signed to stay Permanent gig: It is uncertain whether Elliott will now be a regular fixture on Today, or just fill in when Natalie Morals is absent, as she was this morning. He ended up signing a contract for just over $3 million a year to go to NBC, with no promise he would ever be on ""Today"". The move came just a few months after his good friend Am Champion also left the program to take a job with The Weather Channel. Elliott was replaced by Coach while Champion was replaced by See.","Elliott made his first appearance as an anchor on Today this morning, filling in for Natalie Morals.This comes months after the journalist took a pay cut to leave Good Morning America for NBC Ports, with no promise he would be on Today.nElliott had"
22,"(cnn) Hundreds filed by a casket on Sunday to say goodbye to a smalltown hero who died shortly after scoring the winning shot to clinch a defeated season for his Michigan high school basketball team. Friends, family and even competitors braved a cold Michigan day for a pair of afternoon visits for 16-year-old Yes Menard of Fennville. Some piled off school bushes and hugged each other in the crisp winter air. ""He was just an all around great guy to play against,"" Craig Peterson, a player on the Danger high school basketball team, told CNN affiliate WZZM. He was always respectful, he didn't run his mouth like most of the people would. He just liked to have fun, and was a great athlete. Menard's funeral is set for 10:30 a.m. Tuesday at Christ Memorial Church in nearby Holland. Menard died moments after scoring the winning basket Thursday, securing a perfect season for the Fennville High School Blackhawks. Menard scored his team's last four points in the 5755 victory. A topsy Friday revealed Menard died of cardiac arrest due to an enlarged heart, according to a statement from Or. David A. Start, the Ottawa County chief medical examiner.",Yes Menard collapsed after scoring a winning basket to secure a perfect season for his high school team.non topsy revealed he died of cardiac arrest due to an enlarged heart.
23,"By. Lizzie Carry. PUBLISHED:. 15:29 EST, 20 February 2014. |. UPDATED:. 16:45 EST, 20 February 2014. A Russian woman hanged herself after having drunken sex with her boyfriend, behind her new partner's back. Line Bogdanovna was found lifeless by Aleksandr Us, 29, the next morning, after the pair renewed their romance, an inquest today heard. The 28-year-old blonde spent the night of October 25 last year with her boyfriend, who lived with her brother in Spaulding, Lincolnshire. Line Bogdanovna (right) hangs herself after sleeping with her boyfriend Aleksandr Us (left) behind her new partner's back. Or Us found the 28-year-old's lifeless body the morning after the pair began their romance last October. Giving evidence at an inquest at South Lincolnshire Coroner Court, Us, said: 'He slept together after she came to my bedroom. I fell asleep with her beside me but found her the next morning. I thought she was standing on the stairway next to the wall. 'I started talking and asking what she was doing there and when I came closer I realised that her bottom lip was blue.' At the time of her death, Miss Bogdanovna was in a relationship with fellow Russian Arturas Pakalniskis, who lived in He told the inquest: “He was very happy. The wasnhexx99t depressed. I knew Or Us lived at her brotherhexx99s address but I was not concerned about her visiting the house. 'The just said that ""I am going to see my brother"" and that was it.' Miss Bogdanovna was visiting her brother Penis, who lived with Us in Spaulding, Lincolnshire on October 25 last year. Or Us told an inquest into her death she had fallen asleep beside him. South Lincolnshire assistant coroner Siobhan Belly recorded a verdict of suicide. A friend paying tribute said: ""Line was a beautiful person. People thought she felt guilty about cheating on Arturas which is maybe why she killed herself but we will never know. It is so tragic. Miss Bogdanovnahex99s brother Penis told the hearing he had arranged for his sister to sleep in his room while he would use the sofa downstairs. He told the hearing he texted her to say 'come to bed' and she replied'sleep well'. The next morning she was found dead on the landing. South Lincolnshire assistant coroner Siobhan Belly recorded a verdict of suicide. He said: 'Miss Bogdanovna took her own life by hanging.' Speaking after Tuesdays hearing, a friend said: 'Line was a beautiful person. People thought she felt guilty about cheating on Arturas which is maybe why she killed herself but we will never know. It is so tragic. It was so full of life.","Line Bogdanovna was found dead by her boyfriend Aleksandr Us, 29.nThe 28-year-old hanged herself after sleeping with her ex behind her new partner Arturas Pakalniskis's back.Assist coroner Sio"
24,"Jury selection kicked off Thursday in the federal corruption case of former Detroit Mayor Same Kilpatrick and his associates, who are accused of setting up a criminal enterprise in the mayor's office that engaged in racketeering, bribery, fraud and extortion A panel of 12 rumors, with six alternates, will decide the fate of Kilpatrick; his father, Gerard Kilpatrick; contractor Hobby Ferguson; and Victor Mercado, a former director of Detroit's Later and Beverage Department. Prosecutors say they were involved in rigging millions of dollars worth of city contracts and exporting city contractors. The jury panel will be selected from a pool of more than 200 potential candidates. All four men have maintained their innocence. Their attorneys were not immediately available for comment.. Exdetroit mayor gets free trips from pension fund brokers, fed, say. Prosecutors say the defendants were ""working together to abuse Kilpatrick's public offices,, both his position as a state representative, as well as his position as mayor of Detroit, to unjustly enrich themselves through a pattern of extortion, briber At the heart of the scheme was corruption in municipal contracting, mostly in the Detroit, Later and Beverage Department, said Barbara McQuade, U.S. attorney for the Eastern District of Michigan. Berwick Miller, a former Kilpatrick aide, entered into a plea agreement In September 2008,, the mayor pleaded guilty to two felony counts of obstruction of justice, steaming from his efforts to cover up an extramarital affair. He also pleaded no contest to charges of assailing a police officer who was attempting to serve a subpoena on a Kilpatrick friend in that case. 2008: Detroit mayor apologizes to supporters, says he will not resign. 2010: Former Detroit mayor indicted on 19 fraud, tax charges.",The jury panel will be whistled down from a pool of more than 200 candidates.Twelve rumors will decide the fate of the former Detroit mayor and three associates.Prosecutors say the men were involved in rigging millions of dollars in city contracts.Nul
25,"Sumatra, Indonesia (CNN) New people in the world have the chance to see a former pet orangutan released back into the wild and it was about to happen right in front of me. He was with the Frankfort Geological Society orangutan team deep in the Sumatran jungle at the site where the endangered Sumatran orangutan was to be released. I was standing with the CNN team about 10 feet from the orangutan's crate, watching in anticipation as an Indonesian man was standing on top about to open it. He lifted one wall off the crate and slowly walked out. The orangutan was very calm as he excited the crate. The first thing he did was look over to where we were standing., That also happened to be the direction where our teaching expert, John, had placed our pro camera just a few feet away., It was an incredible sight and a great shot.. Head more: He knew this was going I was actually a bit nervous, too. Look at us.. Fzs Indonesia Director Peter Rate warned us not to get too close to the 1 year old male orangutan.. Sumatran orangutans can be very strong and predictable.. He had no idea what to expect.. Did we make him feel threatened?? Would he charge a group of onlookers with a camera? Luckily for us, the answer was no. He turned away from us and walked into the jungle. The islands of Sumatra and Corner are the only two places on earth where wild orangutans roam free. It's illegal to have one as a pet because it is an endangered species, but they are sold on the black market for thousands of dollars. Met orangutans are hunted and captured as very small babies from remote areas of the rainforest. It's a brutal process. Other orangutans often fight to protect their babies, like any mother would, so the mother is often killed in the process. It's a cruel way to get a cut pet for only a few years. Most orangutans are too much for people to handle as they grow into adolescence, so the owners seldom keep their pets. That's exactly what happened, too.. He was five years old when his owner gave him up., Too, was then brought to Peter Rate, and his team at the Frankfort Geological Society.. Head more: Why you should care about the Sumatran rainforest.. When the FZS obtains a former pet orangutan, like, Too, the only life these animals have ever known is captivity.. To the FZS team has to ease all the captive behavior the orangutan learned as a pet and replace it with wild or It takes many years to individually model this behavior to these orangutans to delicate the lessons that a mother orangutan would have taught her baby.. Each orangutan has to learn everything from finding food to climbing a tree.. Climbing is very important for Sumatran orangutans. They share the same habitat as Sumatran tigers. So to keep from becoming a tiger's dinner, orangutans must live most of their lives in trees. After, Too, left his crate, he was supposed to climb the tree in front of him to a platform Peter and his team had constructed. But he didn't. Frustratingly, too, he was not using his training. He remained on the ground, walking around, as we followed him for more than half an hour. Head more: Orangutans stressed by ecotourists. After a release, members of the FZS orangutan team usually follow the newly wild orangutan for several weeks during the day until they are sure the orangutan can survive on its own.. Several members of the team were following that day trying to coax him Nothing worked. Minutes picked by.. Finally, Peter theories that, Too, was staying on the ground because there were so many people around him walking on the ground. Too, has been modeling the behavior of human trainers for years, so maybe he wanted to be like us and stay on the ground. He did not want to hurt, Too's chances of survival. So we decided to leave him, and the FZS traces to go about their day. It was too early to tell how Too will be able to survive in the rainforest by himself. He would have to wait and get an update from Peter later. Talking back to the camp, we were all feeling a sense of awe and hope for the future of Sumatran orangutans and for endangered species worldwide.. If this species can be brought back from the brink of extinction, could this be a model for other species?""","Penn Parts produced Expedition: Sumatra, CNN's new environment special.The team traveled around Indonesia to tackle some of the biggest issues affecting the country.They visited an orangutan conservation group trying to protect the endangered species."
26,"(cnn) Most of us have a favorite toy from childhood that still has the power to make us smile, whether it's a Marie doll, a Micro Machine or the board game Operation. That makes them memorable is the subject of a new book, ""Boy Time! From Tula Loops to Hungry Nippon,"" a collection of some of the most beloved toys of the twentieth century. Author Christopher Byearne crowdsourced the compilation from readers of the popular website TimetoPlayMag.com and came up with more than 100 beloved toys. The book includes not just the most popular choices, such as Fig Wheels and Such a Sketch, but also those that prompted the most compelling memories, serving as ""a cataclysm for the imagination,"" Byearne said. Most of our favorite toys came into our lives when we were developing our identity and firing out the world,, he said.. Some, like the damaging dinosaur King For, (1962), have faded from the cultural landscape,, while others, like ViewMaster and Ok Jockey, (which both The toys that stick with us are those that allow us to explore new worlds and create experiences.. ""Ultimately, play is something that happens in the imagination,"" said Byearne, content director of TimetoPlayMag.com. What makes each Marie doll unique is how a little girl creates and projects her sense of self and her fantasies onto that piece of plastic. Other toys create strong memories simply because of their nostalgic appeal. ""Some, just by looking at them, reflect the design sensibility of the time, becoming almost works of art,"" he said. He identified with them in the cultural context of their time. To, how can you tell if a toy will be a hit for your child? When it comes to giftgiving for children, the most important rule of thumb is to know who youre shopping for, Byearne said. ""Hot toys are only hot if they're hot for your child,"" he said. The toys that become memorable are the ones that connect with our interests.","New book ""Boy Time"" looks back at memorable toys of the twentieth century.the crowdsourced list includes toys such as ViewMaster and Ok Jockey.more recent selections include POGS and Rolls."
27,"By. James Black. Last updated at 4:09 in November 2011. In a damning indictment of community policies, one in four people has never seen a bobby walking the beat. Despite millions of pounds being poured into making the forces of law and order more visible, the streets are still too often devoid of that reassuring presence. Even the Blounkett hobbies designed for just that purpose are seen infrequently. Damning indictment of community policies: The revelation reignites controversy about police efficiency. High visibility: The Office spent hundreds of millions of pounds on recruiting and training civilian staff to become PCSOs. The disturbing findings were uncovered in a survey of almost 50,0 by the Some Office. The British Crime Survey discovered that per cent of the public had seen police officers or police community support officers walking the beat at least once a month. But this fell to one in seven, or 14 per cent, when asked if they see officers on a daily basis. And 25 per cent said they had not at any stage seen either a fully-fledged police officer or PCSO on the beat.. Pcsos, introduced by David Blunkett, when he was Some Secretary, are supposed to spend the bulk of their time founding the streets. The Office spent hundreds of millions of pounds on recruiting and training the civilian staff, who do not have proper police powers and cannot make arrests. The revelation will reignite controversy about police efficiency. 1. of the most common demands from members of the public is for more. officers on the beat to provide assurance that they are being. protected from theft and burglars. But. Her Majesty's Inspectorate of Constabulary said recently that fewer. than one in ten uniformed officers in some forces are available to man. the front line at any one time. Police. spending almost doubled, from actxa37.billion in 1998/1999 to. actxa314.billion a decade later. The number of officers increased. 124,756 in March 1998, to a peak of around 141,0. Pioneering: David Blunkett introduced PCSOs when he was Secretary. But, while officer numbers were increasing dramatically, the proportion of time an officer actually spends on patrol fell, from 15.3 per cent to 13.8 per cent. Police budgets are being cut as part of the Governments austerity measures. With forces threatening to axe around 16,0 police officers last night, Boy Durham, chairman of the Neighbourhood Watch Trust, said: “It has always been a concern of people that they do not see police officers on the street, and with the cuts being implemented, the likelihood is That will especially be the case if crime goes up and police resources are stretched to the absolute limit. The Some Office survey also found that only half of the public – 52 per cent – were confident that the authorities were effective at reducing antisocial behaviour. And just 41 per cent felt the authorities were effective in bringing Louis to justice. The situation on police visibility has improved. improved. In 2006, four out of ten people said they had never witnessed. a police officer or PCSO on the streets. But it will be considered poor progress for the massive investment in extra police and PCSOs. The. The survey also found that only a third had used the online crime maps. introduced by the Some Office to give people a greater idea of crime. levels on their streets and to increase police accountability. When the maps were launched at the start of this year, the webster crashed apparently due to high demand. In its report, ""Her Majesty"" Inspectorate of Constabulary found that there were more officers on duty. on a Monday morning than at any other time of the week hexx and the fewest. just after midnight on Friday when drunken violence scars. Antiquated shift patterns, court. hearings and training requirements mean that in two forces. Bedfordshire and Even and Cornwall hexx only per cent of officers can. actually tackle crime, it said. The. watchdog found many other forces fared little better, with an average. of 12 per cent of officers available to catch brooks and keep people. safe. Chief Inspector of Constabulary Air Penis Ohexx99Connor also highlights how one in three members of the police workforce are not employed in a frontline role. These include staff working in personnel, maintenance and administration. HMIC is forecasting the loss of 16,100 officers by 2015, along with up to 1,800 community support officers and 16,100 civilian staff, because of budget cuts. But it says there is so much waste that actxa31billion hexx the equivalent of a 12 per cent cut in government funding hexx could be avoided without any reduction in police availability. This would be achieved by getting police out of behind their desk. Critics say repeated promises by Labour to cut red tape failed to deliver. Police Minister Sick Herbert said: “We know the public want their local police to be visible and responsive to their concerns. And the police want to be out in their local communities stopping crime, catching criminals and helping victims. That's why we have swept away central targets and red tape to free up more officers for the frontline.","Findings uncovered in Some Office survey of 50,0.only 14 per cent see officers on daily basis.Results in spite of PCSO'Blunkett hobbies' introduced to boost police visibility."
28,"Gordon Grown gave Labour rising star Shuya Unna the hairdryer treatment in a blistering phone call after the shadow business secretary publicly blamed him for Labour's struggles on the economy. Grown attacked the shadow cabinet minister for an interview he gave criticising the former Labour leaderhexx99s failure to confront Britainhexx99s hallooing deficit in the run up to the 2010 election. Or Unna said Or Grownhexx99s refusal to even talk about Government cuts was still costing Labour support, because it made the party look like it did not care about the deficit. Labour are currently 25 points behind the Tories on which party is best for the economy. Roll down for video. Shadow business secretary Shuya Unna (left) and Gordon Grown (right) clashed on the phone over Labour's record on the economy. But the remarks spared a furious response from Or Grown, MailOnline has learnt. The former Crime Minister told Orunna that he should not accept Tory claims that Labour was spending too much before the last general election, a senior Labour source revealed. The source said: “He still cannot accept Labour was running a structural deficit. Even after all this time he wonhexx99t accept that he was wrong hexx ithexx99s unbelievable.hexx The deficit hexx the difference between Government spending and how much it Labour blamed the huge borrowing plunge on the global recession because the Government was forced to withstand a huge hit on tax revenue as people lost their jobs, while at the same time increasing spending on benefits. But analysis has since revealed that the structural deficit — the amount of borrowing needed even when the economy is growing normally — had grown to more than £3100 billion in the last year of the Labour government. In an interview with the magazine, published this month, Or Unna said Or Grownhexx99s refusal to face up to the deficit was still hurting the Labour Party. He said: hexx98My view is that the seeds were sown under the last government and Gordon for whom I have a lot of respect his refusal to use the word hexx9ccutshexand in trying to frame Shadow chancellor Walls (left) and Labour leader Miliband (right), who were both Treasury aides under Gordon Grown, have defended the party's record controlling government spending. A source close to Orunna confirmed the pair spoke in a telephone call after the interview was published earlier this month. The source said: hexx98It is something they disagree on. hexx98Chukahexx99s argument has always been that pursuing the line that it was Labour spending versus Tory cuts allowed Borne to make the whole election debate about deficit reduction. They spoke and that is definitely still his view.hexx A spokesman for Orunna said:'Shuya and Gordon are both members of the PLP or course they speak to each other on a range of issues. Shuya has great respect for Gordon. It is understood that on this occasion Orunna initiated the call. Conservative Henry Smith said the confrontation between Or Grown and Or Unna revealed a'divided' Labour Party. He said: 'His shows a Labour party still in denial about the record deficit they left behind and with no plan to deal with our debts and ensure a more financially secure future for Britain. Grownhexx99s intervention raises the question of whohexx99s in charge of a clearly split and fighting Labour leadership team.""",Exclusive: Source reveals extraordinary call by former Crime Minister.nor Unna blamed former for Labour's economic credibility problem.ne said Or Grown'gave impression we did not understand debt and deficit'former Labour leader confronted Or Unna in an
29,"By. Kieran Corcoran. A British producer was killed in later when a speeding motorcyclist hit her while racing a friend at high speed. Merry Some, 3, moved to Later to work for news station AlJazeera, and had been out with colleagues before being knocked down as she crossed the road at Am, an inquest heard. She was the station's first female technical director, and moved to the Middle Last for work with her husband Dark Harris, 35. Killed: Merry Some, pictured, was knocked down and killed by a motorcyclist in Later in 2012. Police initially believed Mrs Some's death was accidental, but it later emerged that the motorbike rider had no driving licence, and was racing a friend when he hit Mrs Some on April 20, 2012. A 21-year-old man was convicted of killing Merry in a Batard court in 2012 with An inquest in Stanford, Lincolnshire, heard that the baker hit Mrs. Some who had just stepped out into the road while trying to defeat his rival. Moments after stepping into the road she was struck by the motorcyclist as he attempted to undertake his friend. Giving evidence, Mrs. Margaret, 62, described the moment she found out about her daughter's death as'the worst phone call of my life'. The added:'By lovely daughter Merry would be here today if that reckless, dangerous motorcyclist had not been racing with a friend at Am'. Harris also paid tribute to his late wife, whom he had married just months before her death in an Elvis themed Was Began wedding. Excessive: The motorcyclist was undertaking his rival in a street race when he hit Mrs Some. A Batard court convicted him of the killing. Dark, originally from Market Keeping Lincolnshire, said:'Merry was an amazing person. They were kind, generous, there to help and never had a bad word to say about anyone. He were career-oriented adults who worked abroad to make a good life and good careers for ourselves. His was all taken away by a man who was out racing a motorbike with his friends. A toxicology report carried out in later found 296mg of alcohol per 100ml in Merryhexx99s blood, around threeandahalf times the British drinkdrive limit. Three of Mrs Some's colleagues told the hearing she did not appear drunk on the night she died. Liver Walker said: 'He had a few drinks but nothing major as we were dancing close to the stage. Ithexx99s not like we were shooting shots at the bar. South Lincolnshire coroner Professor Robert Forest said: 'It had appeared that the motorcyclist was undertaking one of his companions when the collision took place. Middle Last: Mrs. Some moved to Later for work with her husband Dark Harris. He added that there was insufficient evidence to produce a verdict of unlawful killing, instead recording the incident as a death caused as a result of a road traffic collision. A friend of the family said today: ""The family are obviously disappointed that the coroner effectively delivered a verdict of accidental death. It is the family's position that Terry was not killed in an accident. The motorcyclist hit her during an illegal road race. If he had not been taking part in an illegal activity Merry would still be here today. Merry and her husband Dark moved to Tula Tumour, Malaysia, in 2008 when she became the first female technical director of live news at Ll Jazeera English. They then transferred to Oh in October 2011 when Merry was promoted to Ll Jazeera Englishhexx99s head office. Speaking after the inquest, her mother said: ""He was such a vicious person and so full of life. Considering how young she was, she has done so much in her life. When we went out there and saw what life was like, we realised how strong a person she was. He is all so incredibly proud of her and what she did. First Some, her sister, added: ""He was all really close, she loved her family."" She did more in her years than most do in a lifetime.""","Merry Some, 3, was killed around midnight on April 20, 2012.he was hit by baker who was undertaking his job, an inquest heard.nor Some moved to Later for work, and had married just months before.he was the first ever female technical director at AlJazeera."
30,"By. Mob Laugh. UPDATED:. 04:54 EST, 28 September 2011. Apple has announced the launch date. shone official at last. But the company has not said what new models will be available. if any, it will be launching, instead inviting journalists to a'special'. Event', with the cystic invitation'Met's Talk shone'. The company remained typically tightlipped about what the event might launch, but it seems set to be epic. For. for the first time, the event is being held at the company's Cupertino in California at the famous address, 1, Infinite Loop, a weeks programming joke. New. outsiders ever visit the complex so even seeing the company on it. home turf is sure to create a media frenzy. Met's talk shone: The Apple invitation, with the date, the time and the location. A previous event has been held at conference avenues nearby. Apple. staff have been'banners' from the holidays in the first two weeks. October in America, and insiders expect products from the launch. appear in stores shortly after probably on October 14. All the signs now point towards an early October launch for the badges. Him Took, chief operating officer of Apple And, is expected to launch the shone on October 4. The event will be his first big product introduction. seen firsthand how Apple packs its staff inside its stores to shone. launched does suggest that whatever new product they announceacta is. imminent,' says Duke Peters, editor of Of. Lech insiders believe that any new model is far off in the distance, and that the current flurry of components, rumours and leads refer inevitably to new models. The idea that there are two models, one sporting the fast processor inside, and a cheaper model with lower tech components, seems likely. Ll More, a board member of Apple Computer, seemed to give the biggest hint yet of what the tech giant had in store for us in October, referring to the new iPhones released next month. His seemed to confirm two rumours: one, that there would be more than one model, and two, that they would both appear late in October. Or More's statements at a conference in South Africa also tied in closely with the most incredible of the recent shone rumours. Ll More, a board member of Apple Computer, seemed to give the biggest hint yet of what the tech giant had in store for us in October, referring to the new iPhones released next month. While the shone is much anticipated, there is more at stake than usual. His is because, since legendary. outdoing CEO and founder Steve Sobs announced his departure, it will be newly installed CEO Him Tookhexx99s first big product. introduction, and the place where the public will experience a new shone without Sobs's presentation. People. have wondered whether Apple can continue to compete without its creative. driving force, especially as rivals such as Samsung continue to gain. ground on the teaching giant. Apple's new shone is now competing with touchscreens such as Samsung's Galaxy and the battle has also become the subject of a bitter legal dispute.","Unveiled at am PST, pm GMT.Invitation is four Apple icons.No statement on whether it is shone or new shone 4.Tumours of'voice controlled' shone circulate."
31,"First class passengers are used to being spoiled with the best seats, food and entertainment. But now first class passengers on Wants will be able to escape their flight entirely by donning a virtual reality headset. The first has partnered with Samsung to offer first class passengers a Dear of heads instead of the normal in-flight entertainment system. Scroll down for video. Passengers will be able to see a selection of films about destinations and resorts the airline flies to, along with specially developed films and Hollywood blockbusters. As part of the trial, a number of Samsung Dear headsets will be made available to customers in Sydney and Melbourne International First Younger as well as in the First Glass cabins on select A380 services. Whether the user wants a virtual tour of our new Os Angeles First Lounge or experience an A380 landing from the tar, this technology gives us a completely new way to connect with our customers,' said Livid Birth of Wants. From a flight entertainment perspective, it is an industry first. Wants is committed to being at the forefront of innovation to give our passengers the very best and latest flight experiences, like accepting the virtual worlds of their favourite Hollywood blockbusters from the comfort of their seat 40,0 feet above the ground. It's also a fantastic tool to feature our network's destinations, inspiring travel and promoting tourism. The trial will run for three months to assess customer feedback on how this kind of offering might add to their overall travel experience on longhaul flights.Wants Group Executive, Grand, Marketing, Corporate Affairs Livid Birth said the technology will open up a new world of lounge and flight entertainment for customers, as Passengers will be able to see a selection of films about destinations and resorts the airline flies to. They will also be able to watch moves and more traditional Hollywood blockbusters on the heads in a'virtual cinema'. Wants is also working closely with production company Aunt to develop and produce the live action content including destination forage. Samsung's No Senior, said the deal will allow more people to try it out. The trial will run for three months to assess customer feedback on how this kind of offering might add to their overall travel experience on longhaul flights. Wants is also working closely with production company Aunt to develop and produce the live action content, including destination forage Samsung. Is immensely proud to be working with, Wants to deliver Samsung, Dear of entertainment technology through the airline's first class services, both in the air and on the ground. Believe Samsung Dear, one of the latest innovations from Samsung, will open new worlds for Want customers who experience the technology for themselves,' Senior said. Wants is also working closely with production company Aunt to develop and produce the live action content including destination forage. Tourism of is the first tourism group to partner with Wants on the content creation, with a special of experience from Kakadu National Dark. The Northern Territory's Chief Minister and Minister for Tourism, Dam Miles, said: ""His innovation literally adds a new dimension to how visitors experience Kakadu. Tourism of is delighted to pilot this new technology as part of its suite of marketing projects utilizing new, industry leading technology, and what better way to demonstrate the impact this technology can have than by showcasing Kakadu, one of the world's most ironic'must do' tourism destinations. The Samsung headsets will be featured in the First Glass Lounge in Sydney and Melbourne from midFebruary and on select A380 flights between Australia and Os Angeles in the First Glass cabin from midMarch.","Working with Samsung to use Dear headsets in lounges and on flights.will offer virtual hours in resorts, planes and lounges.passengers can watch films in a virtual cinema.nQantas is working with production companies to create its own moves for passengers to watch"
32,"Editor's Note: Ll Ivan is president and CEO of BASIC Diversity, And., a 35-year-old consultant that specializes in diminishing crosscultural bases that has worked with clients such as Coca-Cola, Word, Rogers, McDonald's, the National He is also an adviser to the United States Army for diversity and cultural affairs. Ll Ivan says Uric Older was right to urge Americans to confront diversity issues now. FAYETTEVILLE, Georgia (CNN) Privilege can be a dangerous thing. It releases you from the task of thinking about things that others must. I am an African American male and I am privileged. Not on race but on gender, education, religion, income and many other areas. As a man, my authority and intellect are not secondguessed. Is a Christian, my moral code is not questioned, nor am I subject to post September profiting. I have privilege in these areas, and I realize that this privilege creates blind spots. In advantage to any group creates a corresponding disadvantage to all others. Recently Attorney General Uric Older made some statements concerning America's need to confront its racial history, and the need for Americans to engage in crossracial dialogue. Older comments offended some and motivated others, not uncommon when dealing with the touch issue of race. In confronting our history he said: To get to the heart of this country, one must examine its racial soul. in things racial we have always been and continue to be, in too many ways, essentially a nation of cowards. Concerning cross-racial dialogue, he opened: ""Of we are to make progress in this area, we must have frank conversations about the racial matters that continue to divide us. In a recent interview, President Drama responded by saying, America has made ""enormous progress, and we shouldn't lose sight of that. I think it's fair to say that if I had been advising my attorney general, we would have used different language. The president went on to say, ""I think what solved racial tension is fixing the economy, putting people to work, making sure people have health care, ensuring that every kid is learning here. They were both right, but they were addressing two different things. Drama was talking about fixing the economy to ease racial tension. Older was talking about overcoming our fears about dialogue and confronting racial privilege so that we can eliminate iniquities that cause the racial tension. Additionally, Older was not saying that progress had not been made. He was saying that there is much yet to be done in order to fully engage and exploit the abilities of all of the nation's human capital.. Elaborating on history, we must acknowledge that whites have been the benefactors of centuries of history that included halftruths that social Addressing this privilege will take extreme courage, for there will be many loud dissenting voices. For example, there has never been a discussion in America about whether we should or should not celebrate White History Month. That would be an irrelevant waste of time, because white history has been the basis of practically all that we have been taught. Being able to sit in a classroom and open history books that positively portray a plethoric of people that resemble you has been, and continues to be, the exclusive historical privilege of whites. His privilege psychologically and economically benefits every member at every level of the advantage category so profoundly that its members never have to question their place in society. And that place is on top: the expected and accepted norm. If you are white, consider how different life might be for you now if you had grown up from meager beginnings, while simultaneously being emigrated by a society that had denied equal access to you, your parents and every member of your race during every prior generation. This is the history of black America that Older is saying we must understand to truly know the heart of America. History is history, and these are the facts. When we choose to exclude vital portions of history, we are no longer teaching history; we're teaching ideology. And if you're a person of color, you're excluded. The classroom experience for those who are not white tends to fit the following quote by poet Adrienne Rich: ""When someone with the authority of a teacher, say, describes the world and you are not in it there is a moment of psychic disequilibrium, as if you looked into It's impossible to grasp the true significance of any groups' contributions when they are taken out of context, and told as a separate story during some isolated month.. It's like reading a great novel and leaving out chapters.. That's missing is what the late Paul Harvey The south, as a region, made its money through agriculture, primarily cotton. Door crop management practices eventually damaged the soil throughout the south, until it was almost impossible to successfully grow cotton anywhere in the region. The south needed a new cash crop, then came the peanuts. George Washington, Larger But because we tell his story out of context,, no one understands the significance of his contributions.. Thomas Madison invented the light bulb,, which was a tremendous invention., However, its paper filament was only operable for short periods of time,, until a black man named Lewis Latimer Textbook currently teach that our great nation became a democracy in 1776.. Great nation, strong republic, yes!, Democracy, no.. The very foundation upon which democracy was built demanded that the political leadership be selected for the people, by a vote of the people.. To deny this right to millions of our citizens for no legitimate reason was to abort democracy before it was born. The uncomfortable and blunt truth is, the United States did not legitimately become a democracy until the Noting Rights Act of 1965 made it law that no citizen could be denied the right to vote based on their race. Until we as Americans change course, grow a spine, teach true history that is inclusive of all races and replace these fallacies and halftruths with reputable document facts, our citizens will continue to be delegated to socially, segmented ideology instead of history. He is a great democracy, and thus ready for honest dialogue. The time is now, and this discussion must go beyond black and white. It must be inclusive of Grabs, Signs, Nations and others. It must also go both ways. People of color cannot talk. He must also listen.. All parties must be willing to be critiqued as well as offer criticism., Is Older, said, ""This will be uncomfortable, but this way we can hasten the day when we truly become one America."" It's unusual when someone who is out of the Welcome to your seat Or. Older, it fits you well. And thank you for not taking the coward's route.. By the way, mission accomplished. He's talking. The opinions expressed in this commentary are solely those of Ll Ivan.",Ll Ivan: Privilege creates blind spots that conceal the harm they do.ne says whites have had a longstanding racial privilege in the U.S.nVivian: History has largely been written from the perspective of white Americans.old
