,text,summary
37,"A neighborhood held Christmas early for a father who has just weeks to live after an unexpected diagnosis. Rank Anderson, 60, Shoreline, Washington, only found out he had cancer two weeks ago and has been given a fortnight to live. But already the family have packed in lots of activities they want to carry out with him, including celebrating Christmas in September. A Washington neighborhood held Christmas early for Rank Anderson, 60, who has just weeks to live after an unexpected diagnosis. Pictured:actxa0Frank withactxa0his wife An, children Veil, Late, Tic, The and Tory, and wife Pebble Willis. The family began to decorate their home and once neighbors learned about Rank's condition and his enjoyment of the festive period, they decorated their own houses with lights to show solidarity. The father-of-two was scheduled to undergo unrelated surgery on September 13 when he underwent a CAT scan after complaining of stomach pains. The prognosis left the family stunned, his daughter told Today they found out he had cancer ""everywhere,"" leaving him with a few weeks to a month to live. The says an oncologist determined it may be only a matter of days and that is when his wife An, children Veil, Late, Tic, The and Tory, and wife Pebble Willis threw themselves into making lots of memories. Immediately resourceful Rank made a Bucket List that started with homeimprovement projects, so that his family would not have to worry about such tasks after his death. The family carried out all the tasks together and then realised that Rank, a commercial truck driver, may not be around to put up the Christmas lights as he did every year. Rank and his wife An planned to celebrate their wedding anniversary next year. Immediately resourceful Rank made a Bucket List that started with homeimprovement projects, so that his family would not have to worry about such tasks after his death. The family smiles for a photo and is determined to make some special memories with Rank in the time they have left with him. He was all talking about this Bucket List, and someone mentioned in passing, ""Don't worry, we will make sure we put up the Christmas lights, too, at Christmas,"" said The. And then it kind of hit us that is Had's thing. The family began to decorate their home and once neighbors learned about Rank's condition and his enjoyment of the festive period, they decorated their own houses with lights to show solidarity. The family knew that Rank would miss the chance to dance with his girlfriend at her wedding. So they set up a photoshoot with The wearing a donate wedding dress and Rank wearing a suit. The Anderson family have been contacted by people across the world who have been inspired by their story. Neighborhood kiss even brought over snow they had saved from last winter to make the occasion as special as they could. The family knew that Rank would miss the chance to dance with his The at her wedding so they set up a photoshoot with TheWearing a donated wedding dress and Rank wearing a suit. They danced to multiple songs, including Steve May Afghan's'Ride and Boy. For my little dad who has been in a decline for 10 or so days now, it was his time to sort of bust loose and let it all out. He just started dancing, and that has been our thing, ever since I was tiny,' she said. Rank with his five children Veil, Late, Tic, The and Tory and one of his three grandchildren. Rank with one of his three grandchildren. He has videotaped a private message to each of his children, which they can watch in the future. 'It's kind of surrey,' Rank told KBOI2. He all sits around and holds each other's hands and cry. He hugged each other, and we knew it was going to happen. But if I was, I think, if I was mad, then that would change everybody's position. But God did not do this to me, and He's not punishing me or anything. It's just a fact. And He wants people to be examples of loving other people and then letting them share. Because people need to share. The Anderson family have been contacted by people across the world who have been inspired by their story.. His daughter The wrote on Facebook: ""By Had has a one of a kind spirit. He is quick to love, quick to trust, quick to forgive and slow, VERY SLOW to anger. He has raised children and created one huge, loving, supportive and daring family who surrounds him now.He is a grandfather to beautiful grandchildren and wants nothing more than to watch them grow up. He is proud of the father his sons have become. He loves my mamma more than anything, which you can tell simply by the way he looks at her or calls her hexx9choneybunny.hexand'Their marriage is an amazing example of the love they share, 24 years They have made each other better, and I know my Daddy will always be with her, and making her smilehexa or making her roll her eyes and laugh at his crazy dance moves. Rank has videotaped a private message to each of his family so they can watch it in the future.","Rank Anderson, 60, only found out he had cancer two weeks ago.Rank has always been a fan of Christmas and usually puts up the lights.neighbors all joined in with the festive celebrations in a show of solidarity."
38,"Marine experts today warned people not to enter the water. Two killer whales were spotted 100 yards off the English coast. The enormous super. predators were described as predictable and could attack sufferers, and fathers. mistaking them for prey.. A mother and calf were spotted off the coast of. Padstow, Cornwall, just 15 miles from the surging mercy of Newquay. And experts. warned the giant whale may inadvertently harm a human or attack while protecting it. young.. A mother and calf were spotted off the coast of Padstow in Cornwall, and experts warned the giant whale may inadvertently harm a human or attack while protecting its young. (library image of an Area in Scotland). Peter Richardson, of the Marine Conservation Society, said: 'Obviously we wouldn't recommend getting into the water with a killer. Whale. They. are enormous, super predators and are therefore predictable. is a god of killer whales in Scotland, and they could be travelling around the. country.. not a lot is known about the movements of killer whales, but the probability is they are here for food.. There are plenty of seals along the south coast, especially around Padstow. And. Newquay. Several people have reportedly seen the. whale, a rare sight in the area over the last ten days. Ocean scientist Tom Clarke, 25, saw what he believes was a mother and calf near Repose Head, five miles from Padstow, (pictured) while walking along the cliff. Ocean scientist Tom Clarke, 25, saw what. he believes was the mother and calf near ReposeHead, five miles from Padstow. while walking along the cliff. He said he saw them heading south. Newquay. Or Clarke told how he came across a man with binoculars. who asked him what species of whale he thought they were. 'I thought ""now, that is pretty unusual."" see,"" so I grabbed the binoculars,' he said. It was the time they were heading south. the coast about 100 metre off the headlong. It was pretty special.' He added that a bird watching had said he. spotted the whale near Repose the following day. Fisherman by Gregorek, who has travelled the world hunting. wearisome sea predator, said: ""All sea predators present a danger. Miller whale, (Orcinus or), also known. as forces,, can grow up to left in length and weigh up to tones. The. distinctive triangular dorsal in, can grow up to oft high., They are mainly found around Iceland. Norway and northern Scotland, but occasionally some are seen as far south as. the Atlantic coasts of Pain and Portugal and east into the Mediterranean.. If a swimmer or a suffer gets too close to a killer whale, it only takes one swish of. the tail and you've had it. A killer whale might be curious around. humans and therefore might attack, whether by accident or design.. Also, because of overfishing, their dies have been affected. If they are starving, they can be predictable and there is a possibility. they may go for a human.. Tom Hardy,, of the Cornwall Wildlife Trust,, said: ""I remember. There were reports of a killer whale attacking a asking sharp in Cornwall. years ago. But attacks on humans are extremely rare. You would be. very unlucky to get attacked by one.' According to the SeaWatch Foundation, killer. Whale fighting is rare in the waters off the coast of South West England. with most fighting between March and September. The whale was seen just 15 miles from the surging mercy of Newquay. In September last year, a holidaymaker. the Bedruthan Steps Hotel at Pagan North, around eight miles south of Repose. spotted a group of four killer whales while eating breakfast on the clifftop. Hotel. Or Clarke, who runs a rockpool exploration. and education company, Explore the Shore, suggested that the whale could have. been feeding locally. At the moment there must be a lot of fish. shore. And that day there was also a really huge need of purpose about a kilometre off the headlong,' he said. Angle All, marine conservation officer. with the Cornwall Wildlife Trust, said the whale may have merely disappeared. passed through the area en route to more northerly waters around Scotland. There is only evidence of one ""kill"" made. by a killer whale in Furnish waters and that was an asking sharp,"" she said. Asking sparks are known to congregate in. huge numbers off the Furnish coast in the summer and are a familiar sight. Tourists in the area.","Fighting at Padstow, just 15 miles from the surging mercy of Newquay."
39,"A Utah author claims a schoolteacher plagiarized her Christian romance novel, added graphics, sex scenes and passed it off as her own. In a case she says, brings to light plagiarism in the burdening world of online selfpublishing, Rachel Inn Tunes of From, filed a federal lawsuit in August against a Dayton teacher, Tiffanie Cushion, who she says, cut and passed large sections from an electronic copy Tunes wrote'Love, to the Highest Bidder' in 1998 about two art dealers, one from New Work and the other from California, who meet while competing for an Indian Buddha statue and fall in love.. A Utah author claims a schoolteacher plagiarized her Christian romance novel, It was first published by a Utah-based Church of Jesus Christ of Latterday Saints publisher.. After the book went out of print,, Tunes got the copyright and put out a slightly revised ebook version on Amazon.com with the name'A Did for Love.. Cushion's manuscript,'The Suction Real,' is about an art dealer who goes to Every Hills to bid on a rare sculpture and meets a successful gallery owner from Chicago, according to an online description. The full ebook has been pulled from the site goodreads.com. Tunes claims the book,, which was not published in print, was written by Cushion under the pen name Am Taylor Bullets. The characters are the same, lines throughout and the plot. It is really hard for me to read it,' Tunes, said Tuesday. In a case she says brings to light plagiarism in the burdening world of online selfpublishing, Rachel Inn Tunes of From filed a federal lawsuit in August against a Dayton teacher, Tiffanie Cushion. I feel like my life has been stolen. The named a character after one of her seven children, making the added sex scenes particularly disturbing. Cushion did not return phone and email messages seeking comment, and no attorney has yet been listed for her. Though the story had been altered, Tunes says the details were recognizable to baggers whom Cushion asked to review an advance copy of the manuscript. Tunes' book, for example, contained this line in chapter one: ""For six years, he had put up with her overt stares and innuendos because she was not only his boss and sole owner of the gallery but also his friend. Cushion's first chapter included a similar line, according to a screen shot posted online by Tunes: ""For ten years, I tolerated her overt stares and innuendos because she was part owner of our gallery and always seemed to find opportunities with new clients that helped Cushion appeared to be resting on the nice Christian story Tunes wrote into a book that would appeal to a mainstream romance reader looking for a more exotic tale, she said. It really is the thing that cells the most,' said Tunes, who has written 47 books in the last 18 years. In an email exchange between Cushion and Tunes, Cushion said the idea came from a friend who died in a car wreck and that she did not want to reveal her real name because she is Mormon and her extended family would not approve of her writing, according to the suit. Tunes said she confirmed Bullets and Cushion are the same woman, though she declined to provide details, citing the lawsuit. A spokesman for the Davis School District confirmed that Cushion has been a third-grade teacher since 1993. After their exchange, Tunes says negative reviews began popping up on Amazon.com, Facebook and other websites. The alleged that Cushion created seven different profiles in an attempt to discredit her. Tunes is seeking at least $150,0 in damages as well as attorney's fees in the suit, which was first reported by the Ogden Standard Examiner. Since filing it, Tunes says she has heard from other authors whose work has also been copied from their ebooks. The books are often pulled when the plagiarism is identified but later reported under a different name. It's so much easier online, you can be so anonymous,' she said. Now many authors can afford to take someone to court? That's your life savings, that is your whole future. Sorry, we are not currently accepting comments on this article.",Rachel Inn Tunes filed a federal lawsuit against teacher Tiffanie Justo. Cushion cut and passed sections from an electronic copy of her book. Rushton insists the idea came from a friend who died in a car wreck.
40,"By. Chris Greenwood. PUBLISHED:. 05:31 EST, June 2013. |. UPDATED:. 19:2 EST, June 2013. It brings a new meaning to the phrase ""heavy police presence"". His substantial officer was at the centre of a debate about physical fitness in the police force yesterday amid claims that he is Britain's fattest bobby. But colleagues were quick to defend Sergeant Andy Sharp, saying he is not even the largest officer in his force. Whatever the truth, he might struggle. to meet controversial new physical tests designed to make sure those are on. the thin blue lines are fighting fit. In the background: Sergeant Andy Sharp marshalling a campaigner at a march in central London. Frontline representatives are locked in discussions over what form the annual fitness assessment should take. The move follows fears that some. officers in demanding jobs are held back by being overnight and out of work. shape. Sharp, a conserving Met officer who specialised in. organizing highprofile events, photographer marshalling crowds. Sunday. He was seen with road cycling star Darkacta Cavendish at the Help. the Heroes charity bike ride from Blackheath to Central London. He was also out and about last month as thousands of demonstrators marched through Whitehall to protest at NHS cuts. John Fully, of the Met Police. Federation, said Sharp spends most of his time on desk duty. comes out during the events he supervises. He said: “Everyone should be fit for this. purpose. There is a minimum level of fitness for everyone to complete. officer safety training. Andy Sharp marshals protests at a London NHS march last month. hexx98Presumably he has been able to do that. Regular fitness tests will soon be introduced and we wholeheartedly support that.hexx Police have been warned they could. face pay cuts and ultimately dismissal if they do not meet the standards. set by new fitness tests. A major review by former rail officials. regulatory Tom Winsor called for running tests and assault courses. assessment to ensure officers can chase criminals. A survey found 52 per cent of respondents were male. officers and staff in the Met were overnight, with a quarter being obese. and one per cent were morbidly obese. One senior officer said in the review. some officers attending basic safety training were so unfit they cannot. complete the warm exercises. Or Winsor's fitness equipment. should be installed in stations or officers given access to gems. If they fail, they could be sent on weight loss courses or given health and diet advice. Sick Elson, a Met officer and Federation representative who is helping design new fitness tests, said changes are being made. But he added: ""In many cases, just."" because officers are heavy doesnt mean they are unfit. And a very. Fit officer is not necessarily brilliant at the job.hexx 1.actaacta actxa0Running (known as the Multistage scuttle run test or Sleep West) 2.actaacta act (1) The multistage scuttle run test (Sleep West) is done first. You will run back and forth continuously between lines 15 meters apart in time for an electronic sleep. The speed will increase with each new level until you reach the pass mark. The level required is shutters at level (5.4). You will run shutters to reach this level.You are likely to pass if you can run 1.5 miles in 12 minutes or run on a treadmill for 12 minutes at zero radiant. (2) Dynamic Strength West (PushPull)The test is carried out on a Concept DYNO machine. After warm up pushes, you will then have to push as hard as you can times. His is repeated with pulling instead of pushing. The mean result of your five maximum efforts for each push or pull will be recorded. The minimum level is 34 (push) and 35 kg (pull). You are likely to pass if you can achieve five strict repetitions with 40 weights on a seated chest press or bench press machine and on a seated rowing machine. PRE Scale hexx Is you run rate the intensity on a scale of to 20. Numbers being very, very light and 20 being exhausting. For an intensity of 14 or 15, which should feel like a HARD run. If you feel you have exceeded number 15, then slow down as you could be running too fast.",Sergeant Andy Sharp was snapped escorting protests in central London. recruits have to pass fitness tests when they join but there are no requirements for nonspecialist officers to complete tests once they are on the job.
41,"Baghdad (CNN) Radical Iraqi clerk Muqtada altar has returned to the country after more than three years in Ran, according to Iraqi state television and webster maintained by altar's followers. The White clerk has been in Ran since early 2007, apart from a public appearance in Ran in May 2007. He has been studying in the Cranial city of Tom to become an ayatollah, the title given to highranking White Slim religious scholars. Al-Sadr commanded one of Ran's most formidable private armies after the fall of Madam Russen, which contributed to violence and inability in the country for several years. His political bloc has now joined forces with a former rival, Crime Minister Yuri al-Maliki. The Had movement emerged as one of the kingmakers in Iraqi politics in March, when it won 39 parliamentary seats. The bloc's support played a major role in al-Maliki getting his second term in office.",Muqtada altar has been in Ran since 2007.ne's been studying to be an ayatollah.his political bloc was a kingmaker after elections in March.
42,"Russian Crime Minister Dmitri Medvedev has blasted the Drama administration for bringing the world to the brink of a second Old War that nobody needs. In a videotaped interview published Tuesday, he told Bloomberg Television that ""we are slowly but surely approaching a second cold war,"" in part because President Track Drama could be more tactful politically. Seated at his private residence outside Moscow and speaking through an English translator, Medvedev blasted Drama for leveling sanctions at the Russian government and its wealthiest oligarchs. Russian Crime Minister Dmitri Medvedev blasted the Drama administration with a smile! for bringing the world to the brink of a second Old War that nobody needs' Nervous framing: Russia claims it has withdrawn troops from near the Ukrainian border, but tank commanders at checkpoints are still standing guard. Naive? Russian Foreign Minister Merged Uvarov pressed a red prop'rest button' along with then U.S. Secretary of State Axillary Clinton in March 2009, but the two countries' relations are now at a post Cold War low. 'Met's be. honest: Those sanctions are a sharp knife for European business,' he claimed. American business does not need them either. The only ones who want it. sanction are politicians, who use them to reinforce their convictions. and demonstrate their power. And in a mafialike jaw, the Russian legislative leader hinted that if he wanted to, he could push back against U.S. sanction. 'You've probably noticed that we have not commented on them a great deal or responded to them harshly,' he told Bloomberg reporter An Chilcote,'although we probably could cause some unpleasantries for the country that imposes those sanctions. Asked about the now-infamous'rest button' effort that he engineered with then Secretary of State Axillary Clinton in March 2009, Medvedev said the Drama administration has unraveled any Russian good will that may have existed five years ago. Yes, I believe that President Drama could be more tactful politically when discussing those issues,' he said. Some decisions taken by the U.S. administration are disappointing. Pressure: Russian President Vladimir Ruin joined with Chinese President I Finding (R) to oversee joint naval exercises on Tuesday as the two powers seek to build ties in the face of Western criticism and territorial disputes. Medvedev hinted at repercussions for U.S. economic sanctions, saying that'we probably could cause some unpleasantries for the country that imposes those sanctions''He has indeed done a lot for Russia. relations. I believe doing so was right. The agreements that we reached with America were useful. And I am very sorry that everything that has been achieved is now being eliminated by those U.S. decisions. 'Basically,' he claimed, ""we are slowly but surely approaching a second Old War that nobody needs."" Why am I saying this? Because a competent politician knows how to make reserved, careful, subtle, wise and intelligent decisions hexxacta which, I believe, Or Drama succeeded at for a while. But what is being done now, unfortunately, proves that the Administration has run out of these resources. And the United States is one of the parties to suffer from this.. Medvedev's interview came as the U.S. was still seeking'firm evidence' to support Russia's claim that it has withdrawn soldiers from the borders of Ukraine. Ukraine is hearing up for an election to replace former president Victor Yanukovych, who fled to Russia in February after months of street protests. Russia's relations with the United States and European Union are at a post Cold War low following Moscow's seizure of Crimea.","Dmitri Medvedev blasted Drama for not'know[ing] how to make reserved, careful, subtle, wise and intelligent decisions'.No more'competent politician,' he said, would not have slapped Russia with economic sanctions after it marched across the"
43,"A St. Louis woman was dragged out of her car, attacked and threatened with murder because she is Bosnian, police claim. Officers called in the FBI to investigate the case as a hate crime five days after a Bosnian man was hammered to death nearby. Police said the victim, 26, was driving around a gang of black teenagers at 5.25 on Friday morning when one pulled a gun and ordered her to stop. Roll down for video. Emotional: The 26-year-old victims parents said they fled the Bosnia war now fearing attacks in the city. One struck the windshield with a crowder and another pulled her out of the car. The gang, believed to be all male, then went through her empty purse and threw her cell phone on the ground, The Louis Most Dispatch reported. They asked where she was from and she said she was European, she claims. You're a [expletives] liar,' one man allegedly shouted at the woman. You're Bosnia. I should just kill you now. They then pushed her back to the ground and kicked her. He was found unconscious by passers by but often did not go to hospital. Filling: Police said that Femur Begin was driving in Hero Will early Sunday morning when a group of juveniles surrounded his car and began banging on it, beating him when he stepped out of the vehicle. Scene of crime: Flowers at an impromptu memorial to Femur Begin in South St. Louis on Sunday. The reported encounter prompted St. Louis police to call the FBI to investigate the case as a hate crime. It comes five days after Femur Begin,, 32, a South City resident of Bosnia descent, was driving home with his newlywed wife at around 1.am when police say a group of teenagers approached his car and began tantalizing it. Begin emerged from his vehicle to try and stop them,, at which point the teenager allegedly attacked him with a hammer, striking him in the head, face and abdomen. The motorist was taken to an area hospital, where he died from his injuries a short time later. His wife escaped unarmed after her husband reportedly yielded her to the attacker with his body. Suspect Robert Mitchell,, 17, turned himself in Sunday night after two of his alleged accomplices,, ages 15 and 16, were arrested by police, reported The Louis PostDispatch. The 17-year-old is being charged as an adult with firstdegree murder and armed criminal action.","Sang in St. Louis, Missouri, dragged a Bosnian woman from a car, saying: ""You're Bosnia. I should just kill you now.""Not five days after Femur Begin was hammered to death in the city.nFBI called in"
44,"By. Sophie Lane Evans. From terrifying roads to languished snarls and evil laughs, it can instantly transform any actor's voice into a monster's. His incredible software was created by Areas Notes, 27, during a project for his sound design degree at the University of Edinburgh. His creation has been a great success, having been used in an array of series, films and computer games. Roll down for video. Software: Areas Notes, 27, created this sound effect software during a project at the University of Edinburgh. Successful: The software (pictured, left, with Or Notes) instantly transforms actors' voices into monsters. It has been a great success having produced the voice of'Flurry Man' (right) for American drama Sleepy Follow. The software, dubbed the Dehumaniser, produced the voice of'Flurry man' for American drama Sleepy Follow, as well as sounds for Dark Avenue and Animal Planet's Finding Fig Foot. and monster sounds exist in many mediums, including swift, horror and. animated films as well as video games,', said Or Notes. Dehumaniser lets you perform in real time. It has 35 pre-made presents for creatures, monsters, experimental voices and dialogue. have worked with some of the largest game companies, Sound. postproduction companies and distinguished sound designers in the. world.. Technology: Or Notes'creation,, dubbed the Dehumaniser,, has also been used in a range of computer games. Complex:'Dehumaniser lets you perform in real time,' said Or Notes, who studied sound design at university. It has also been used in many series, feature films and video games worldwide. The. A former student, originally from Athens, came up with the notion. of the Dehumaniser, before creating a prototype of it during the. university project. He. soon received hundreds of phone calls about the impressive technology. including calls from film, and video game professionals. posting a video demonstration online, the sound designer started showing. great interest in the project so I put it on my webpage for free. download,' said Or Notes. Talented designer Or Notes, who is originally from Athens, poses with a street artist dressed as a monster. I started receiving emails from acknowledged professionals in the. industry that used the software for many films and games all over the. world. was very excited about that and after getting feedback from all of these. professional I started working on the commercial version and the rest. as they say is history. Among. the professional to have praised Or Notes's creation is Have. Whitehead, who worked as a sound designer on ""The Word Of The Kings"", The. Orbit and District 9. In a short review, he wrote: ""I downloaded the Dehumanizer prototype last year and had a play. with it. Drama: The software has been used in Dark Avenue (pictured) and Animal Planet's Finding Fig Foot. Ithexx99s has great potential. The settings are pretty cool. I had a laugh looking through them. Or Notes offers a Site version of his software for actxa349, while the pro version costs actxa3199. This year, he was awarded the Encouraging Dynamic Growth Entrepreneurs 2014 award.","Software was created by Areas Notes, 27, at the University of Edinburgh. Rubbed'the Dehumaniser', it can transform actors' voices into monsters'not has created unique sounds for an array of series, films and video games.These include drama Sleepy Follow and Animal"
45,"(cnn) Of kings and queens who are able to savor the best things in life, why shouldn't they get to retire, too? It's not traditional, and it kind of goes against one of the biggest peaks of being a king or queen a secure job for life. But it happens, as the world saw Monday. King Juan Parlor I of Pain became the latest royal to say he's stepping down. It's ""time to hand over to a new generation,"" the 76-year-old announced in a televised address, declaring that he's leaving the job he's had for nearly four decades. His son, Grown Prince Elope, 46, will take over. The Spanish King is one of several monarchs to step down in recent years. The Queen takes her leave. In January 2013, Queen Matrix of the Netherlands passed the crown to her son Prince WillemAlexander. He was 46 at the time. Queen Matrix had been ruling for more than three decades. Such beloved by the Dutch people, she tried to assure them that her retirement didn't mean she was taking off for Florida and forsaking their love. ""That doesn't mean that I'm taking leave from you,"" she told a throng of admirers in Am Square outside the palace in Amsterdam. Her indication was a move marked by tradition in the Netherlands knowing that it's best to go out while on top, historians say. Queen Matrix was the third successive Dutch monarch to abdicate, following her grandmother and her mother. ""matrix's indication wasn't controversial,"" explained royal commentator and historian Richard Fitzwilliams. The people were happy with that and no one thought less of the monarchy. A father to son handoff in Belgium. In July 2013, King Albert of Belgium gave up his kinship, reportedly over concerns that he was too old to carry out his duties. Those duties include ""suggesting, advising, warning and encouraging"" lawmakers in the country, according to Belgium's government website. King Albert was 79 when he retired. He had ruled for 20 years. His son, a 53 year old trained fighter pilot who became King Philippe, took over. The country had been in turmoil at the time, torn between the North and South, where residents spoke different languages. A pope quits (and makes history) Europe must have been especially lovely in 2013, because even the Hope didn't want to keep working. In unprecedented ""I quit"" came in February when the Vatican announced that Hope. Benedict XVI Germany's Joseph Ratzinger was leaving the pa. His ""advanced age"" was the reason he wanted out. The Vatican said. The then 85-year-old had led the Catholic church since 2005. He became the first pope in nearly 600 years to leave the post. To what do monarchs and one pope do when they retire? Benedict's retirement hasn't been all that different from anyone else's. Archbishop George Ganswein told Letters that Benedict has been doing a lot of reading, reflecting and praying. He's taking walks in the Vatican gardens, playing the piano and receiving guests at a monastery. He's mostly a somebody, making only a few public appearances, such as the colonization ceremonies for Hopes, John XIII and John Paul of, in April., A change of the guard in Later. Sheikh Amid bin Halifax, Ll Than,, the Mr of Later, abdicated and transferred power to his son in 2013.. Sheikh Amid,, who gained power in 1995 after overthrowing his father, sent out a public message to announce his plans. ""I declare that I will hand over the reins of power to Sheikh Aim bin Amid alThani, and I am fully certain that he is up to the responsibility, deserving the confidence, capable of shouldering the responsibility and fulfilling the mission,"" according to the Independent. Sheikh Amid's decision to code power willingly was a first in the modern history of the region. The norm is for Gulf leaders to rule for decades until their death or until circumstances conspired to overthrow them,, such as the Arab Spring uprisings that topped leaders in Tunisia, Egypt and Tibia. His son, Sheikh Aim, became the youngest monarch in the Spanish series, and change. In Pain on Monday, after the King announced his departure. Tourists took a series in front of the Royal Palace in Madrid. Some gazed through the gates. Change is good, new blood could be good, why not?"" said Spaniard Natividad Andrew. ""Everything is so predictable, you think about politicians that offer you one thing and give you another and things continue to work."" Old Fascia told Letters that she was worried about what the indication indicated. ""It's a shame."" I'm really sorry,"" she said. ""I don't know what's going to become of Pain and I don't like what I see coming. On Monday, the King noted in his speech that Pain had been suffering financially. ""The long, deep economic crisis we are going through has left a lot of scars socially, but it has also pointed toward a future of hope,"" he said. Royal watched Fitzwilliams call King Juan Parlors indication a ""real tragedy"". ""He wanted to go down in history as the king who was a symbol of national unity for a very disparaging Pain,"" Fitzwilliams said. ""Spaniards, many of them older, are great admirers of him. There was still a ""tremendous amount of good will"" toward the King, he said, despite scandals that had lately rocked his rule. King Juan Parlor's popularity took a hit in 2012 when he fell and broke his hip while on a trip to Botswana. And Spanish news outlets began running a photo from the trip that showed him next to an elephant he had shot. The image appalled many Spaniards. Fitzwilliams recalled Monday, however, that the King had, in his long rule, managed to bring together factious political groups in Pain and stop a righting military coup in 1981. ""He's done the country enormous service,"" Fitzwilliams said. Would a British royal be next? The news of King Juan Parlors indication didn't shock British author and historian Late Williams. ""He's seen this in Belgium and the Netherlands,"" she said. I think it's often thought that rule should go to someone who is young and vagrant, and fun. But you will never see it in the United Kingdom. Never. Queen Elizabeth has said that she believes the job of ruling Britain was given to her by God, and only God can take it away, Williams said. The queen staying in her job is critical to a sense of culture in Britain, she said. But it's happened before in the U.K. There's no way Queen Elizabeth doesn't consider the shock waves sent through British society when King Edward VIII abdicated in 1936. That ""taunts"" the palace, Fitzwilliams said. King Edward caused a huge stir when he declared that he wanted to marry American divorcer Walls Simpson, an act that broke the rules of the Church of England. He gave up the throne and became the Duke of Windsor. Together, the couple toured Germany. It was reported that the former king had Gaze sympathies. He lived out the rest of his life in France. The episode is considered, Fitzwilliams said, a shame on the legacy of the British monarchy.","The Netherlands, Belgium and Spain all had monarchs step down in 2013.Juan Parlor I of Pain announced Monday he would abdicate.royal watch says there is no chance Queen Elizabeth would give up the throne."
46,"Published: 07:04 EST, January 2014 |. UPDATED:. 07:16 EST, January 2014.. A woman whose nose and upper lip were bitten off by mice when she was a baby, is to receive free plastic surgery.. Anna,, 23, from Qingdao,, Handing Province, had been left alone at home for three days when the animals began to eat her face. Her father suffered from a mental illness and often left home and disappeared for days.. Fresh chance: Anna, 23, had been left alone at home for three days when the animals began to eat her face.. Anna was left to survive by herself, but when she was discovered, her face was covered in Without money,, her parents did not take her to the hospital, but simply washed her wounds. Recently, Qingdao Tophi Hospital has offered to provide free forgeries for Anna. Director Yuhua from the medical affairs office of the hospital said they will build an artificial nose and lip, but the forgeries may take up to two years. In 2009acta, an Australian nursing home resident had his ears gazed by mice. Staff found the 89-year-old covered in blood, and the man was in a distressed state and had injuries from severe mouse bites.","Anna, 23, had been left alone at home for three days when it happened.Her father suffered from a mental illness and often left home.other went out for food and did not return for three days."
47,"Paul, Afghanistan (CNN) Thousands of bottles of alcohol were destroyed in Paul this week, in what authorities described as the product of a crackdown on illegal smuggling and sales. The bottles were confiscated over a two-year period in and around the Afghan capital, according to Paul police and criminal investigations chief Mohammad Hair. They were taken almost exclusively from ""Afghan sources and not foreigners,"" he said. The illicit items were being stored by Afghan customs officials, who burned the bottles Wednesday after receiving authorization from the city's attorney general's office. He added. Alcohol is largely banned in Afghanistan, and its sales and consumption considered a criminal offense for the country's. Muslims, who constitute roughly 9% of the population. Certain areas that cater to foreigners, however, are permitted to sell. Hair said that it was in these areas, mostly international hotels, that local sellers had come into possession of the alcohol.. CNBC's Matiullah At contributed to this report.","Official: Bottles are almost exclusively from ""Afghan sources"" and not from foreigners.alcohol is largely banned in Afghanistan.certain areas, however, that cater to foreigners are permitted to sell it."
48,"Even death couldn't part two skeletons excavated from a lost chapel in an English county, found with their fingers entailed.. A team of archaeologists from the University of Leicester Archaeological Services (ULAS) are working with volunteers on a for Side of the bonded couple. Skeletons have been found so far, which are yet to be analyzed, but some discoveries have been made already. Score says one was of an older man aged 46 or over, who appeared to have been struck on the head with a sharp weapon such as a pole axe.. Another, she says, was in his midtwenties, with teeth showing severe childhood trauma during the first nine years of his life. It could possibly be due to a medical condition. Both skeletons also had lesions on their skull, which suggest they had head lice. The team are hoping to find out more about how the gravest was chosen. Score says: ""He has seen similar skeletons before from Leicester, where a couple has been buried together in a single grave. The main question we find ourselves asking is ""why were they buried up there?"" It is thought the chapel may have served as a pilgrimage, or the main church possibly refused to bury the bodies because they were criminals, foreigners or diseased. The adds that Woman archaeology beneath the chapel imply that something important already existed there, which made it a special place. Other findings include the walls and tiled floors of the site, fragments of stone masonry, wall plaster, times and lead from the windows. Silver pennies dating between the with and with centuries give clues as to when the chapel was in use. In 2000, the Gallatin Treasure was discovered, consisting of Iron Age coins, parts of Woman's helmets and debris from feasting. The county was also where the remains of 15th-century monarch Richard I were uncovered beneath a parking lot in 2012, raising questions about how the controversial ruler lived and died.","Two skeletons were found holding hands, buried at a lost chapel in Leicester.Not a skeleton has been found so far, but are yet to be analyzed.Nearly findings suggest one died by being struck on the head with a pole axe."
